index,id,title,description,channelTitle,tags,categoryId,duration,viewCount,likeCount,dislikeCount,commentCount,documents,Doc,Topic,Probability
11700,dwNKb8pmwc4,How Breathwork Changed My Life,"I'm on Day 28 of just liquids as I'm uploading this video and I'm feeling so good. I can't even begin to explain how abundant the past 27 days have even been! I'll be doing a video on this journey soon too, don't worry. Until then, leave any questions you have about #breathwork down below!",CBUDD,"fashion, vegan, health, vlogs, thrift, mixed girl problems, travel, mixed girl, breatharian, liquidarian, breathwork, DMT breathwork, cbudd, casey budd, audra bear, taylor budd, DMT breathing, breathing techniques, yoga breathing, liquid life, liquid fasting, fasting, detoxing, healing, holistic healing, holistic health, raw vegan, atlanta youtuber, atlanta breathwork",22,PT10M22S,11934.0,543.0,20.0,91.0,"How Breathwork Changed My Life I'm on Day 28 of just liquids as I'm uploading this video and I'm feeling so good. I can't even begin to explain how abundant the past 27 days have even been! I'll be doing a video on this journey soon too, don't worry. Until then, leave any questions you have about #breathwork down below! fashion, vegan, health, vlogs, thrift, mixed girl problems, travel, mixed girl, breatharian, liquidarian, breathwork, DMT breathwork, cbudd, casey budd, audra bear, taylor budd, DMT breathing, breathing techniques, yoga breathing, liquid life, liquid fasting, fasting, detoxing, healing, holistic healing, holistic health, raw vegan, atlanta youtuber, atlanta breathwork",784,7,0.9530209302902222
13280,SDrFUjomVoQ,Positive Attitude - Yin Yoga with Marianne - Breathing Exercise,"We also moved all videos to Vimeo. Heres why: https://youtu.be/OVI3Af5UNeo 
Watch all our videos on Vimeo: www.vimeo.com/ondemand/yinyogawithmarianne
How else to support us? Sponsor us: www.paypal.me/YinYogawithMarianne
Did you like the video? We all like compliments; give us a Thumbs Up. 
___",Yin Yoga with Marianne,"Yin Yoga, DocuMedia, Yin Yoga With Marianne, Yoga Basics, HD Videos, DIY Yoga Stress Relief, Yoga Breathing Technique, Deep Breathing Exercise, Yoga Breath, Breathing Techniques, Breathing Exercises, Pranayama, Pranayama Yoga, Positivity, Positive Attitude, Positive Thoughts, Positive Feelings, Sony A7sII, 4K, 4K Quality",26,PT4M34S,891.0,13.0,0.0,0.0,"Positive Attitude - Yin Yoga with Marianne - Breathing Exercise We also moved all videos to Vimeo. Heres why: https://youtu.be/OVI3Af5UNeo 
Watch all our videos on Vimeo: www.vimeo.com/ondemand/yinyogawithmarianne
How else to support us? Sponsor us: www.paypal.me/YinYogawithMarianne
Did you like the video? We all like compliments; give us a Thumbs Up. 
___ Yin Yoga, DocuMedia, Yin Yoga With Marianne, Yoga Basics, HD Videos, DIY Yoga Stress Relief, Yoga Breathing Technique, Deep Breathing Exercise, Yoga Breath, Breathing Techniques, Breathing Exercises, Pranayama, Pranayama Yoga, Positivity, Positive Attitude, Positive Thoughts, Positive Feelings, Sony A7sII, 4K, 4K Quality",785,1,0.9528912305831909
7588,I6xCb7s5CE4,Beautiful Body Pilates | Total Body Workout,"Who's ready for a brand new workout video?! I know you guys have been waiting patiently, so I wanted to give you guys a beautiful 10 minute total body workout that you can do at home!",blogilates,"at home workout, no equipment workout, exercise, pilates, fitness, workout, workout video, pilates workout, pilates video, free workout, youtube workout, pop pilates, cassey ho, blogilates, pilates exercises, beautiful moves, training, yoga, celebrity training, stretching, home workout, abs, ab workout, lose weight, weight loss, no equipment, health, at home, full body workout, total body workout, workout for women",26,PT14M16S,857393.0,24154.0,162.0,1142.0,"Beautiful Body Pilates | Total Body Workout Who's ready for a brand new workout video?! I know you guys have been waiting patiently, so I wanted to give you guys a beautiful 10 minute total body workout that you can do at home! at home workout, no equipment workout, exercise, pilates, fitness, workout, workout video, pilates workout, pilates video, free workout, youtube workout, pop pilates, cassey ho, blogilates, pilates exercises, beautiful moves, training, yoga, celebrity training, stretching, home workout, abs, ab workout, lose weight, weight loss, no equipment, health, at home, full body workout, total body workout, workout for women",786,2,0.5412922501564026
13765,e4HhYsGTfaE,A Yin & Restorative Practice to Feel Awesome!,"Grab a stack of pillows, blankets, or your yoga props, and join me for a deep yin and restorative practice. ",Dielle Ciesco,<no tags>,29,PT1H19M3S,29.0,2.0,0.0,0.0,"A Yin & Restorative Practice to Feel Awesome! Grab a stack of pillows, blankets, or your yoga props, and join me for a deep yin and restorative practice.  <no tags>",787,5,0.6066133975982666
14411,JMT1bsQVO8g,Inversion Yoga Flow for Beginners - Elements of Summer: 30 Days of Mindful Movement,Practice more classes free for 14 days at https://alomov.es/free-trial,Alo Yoga,"alo, alo yoga, melini jesudason, alo moves, air, 30 days of mindful movement, elements of summer, inversions, arm balances, beginners, beginner-friendly, headstand, stretch, yoga, yoga flow, yoga class, 30 minute yoga, inversion yoga flow",22,PT29M15S,34023.0,637.0,17.0,37.0,"Inversion Yoga Flow for Beginners - Elements of Summer: 30 Days of Mindful Movement Practice more classes free for 14 days at https://alomov.es/free-trial alo, alo yoga, melini jesudason, alo moves, air, 30 days of mindful movement, elements of summer, inversions, arm balances, beginners, beginner-friendly, headstand, stretch, yoga, yoga flow, yoga class, 30 minute yoga, inversion yoga flow",788,1,0.9349162578582764
385,FIXQAQqUFZc,Jillian Michaels: Yoga Meltdown,"Jillian Michaels, winning trainer on NBC's ""The Biggest Loser,"" introduces a new yoga workout unlike any other. Combining hard- core yoga power poses with her dynamic training techniques, Jillian will get you real weight-loss results fast. YOGA MELTDOWN includes two complete 30-minute workouts that include a warm-up and cooldown. Begin with the Level 1 workout which focuses on quickly flowing yoga sequences to burn mega calories. Then progress to Level 2 which adds twists and balance poses for an even greater burn.",YouTube Movies,<no tags>,30,PT1H6M5S,55584.0,139.0,26.0,0.0,"Jillian Michaels: Yoga Meltdown Jillian Michaels, winning trainer on NBC's ""The Biggest Loser,"" introduces a new yoga workout unlike any other. Combining hard- core yoga power poses with her dynamic training techniques, Jillian will get you real weight-loss results fast. YOGA MELTDOWN includes two complete 30-minute workouts that include a warm-up and cooldown. Begin with the Level 1 workout which focuses on quickly flowing yoga sequences to burn mega calories. Then progress to Level 2 which adds twists and balance poses for an even greater burn. <no tags>",789,9,0.9761019945144653
5804,k-4vEXH5bcA,Former Kundalini Yoga Teacher Reveals All (Mike Shreve),"In this video, I sit down with former Kundalini and hatha yoga teacher Mike Shreve, who has extensive study and practice in Hinduism and yogic traditions.  After overseeing hundreds of students, running 2 ashrams, and teaching yoga at 4 different universities, he had an encounter with Jesus Christ and has since been in full-time ministry.  In this video, we cover the dangers of yoga, why Christians shouldn't practice yoga, examine the spiritual foundation of yoga, and talk about the gifts and power of the Spirit.",Steven Bancarz,<no tags>,27,PT1H32M12S,179631.0,7168.0,260.0,2808.0,"Former Kundalini Yoga Teacher Reveals All (Mike Shreve) In this video, I sit down with former Kundalini and hatha yoga teacher Mike Shreve, who has extensive study and practice in Hinduism and yogic traditions.  After overseeing hundreds of students, running 2 ashrams, and teaching yoga at 4 different universities, he had an encounter with Jesus Christ and has since been in full-time ministry.  In this video, we cover the dangers of yoga, why Christians shouldn't practice yoga, examine the spiritual foundation of yoga, and talk about the gifts and power of the Spirit. <no tags>",790,3,0.956963300704956
5114,zbwswpxD4-U,An Introduction to Restorative Yoga,"As most of us are still in our homes, waiting for regulations to lower, there has been no better time to take a deep breath and do some stretching. As you read this, relax your jaw, release the tension in your shoulders, and slowly turn your head side to side. If that felt good and helped you relax a bit, it might be a good idea to start thinking about doing some yoga while at home. Restorative yoga, in particular, is all about slowing down and opening your body through passive stretching.",Finding Wellness,"mindful, mindfulness, relax, relaxation, wellbeing, wellness, health, wordpress, blog, blogger, wellness blog, wellness blogger, Coronavirus, healthy, illness, ill, sick, sickness, disease, diseases, breath, breathing, breathe, breathing exercise, pandemic, COVID-19, anixety, depression, meditation, peace, tranquility, harmony, healing, yoga, restorative, restorative yoga, yoga poses, yoga practice, restorative yoga poses, restorative yoga practice, lockdown, yoga instructor, yoga teacher, katonah yoga",27,PT10M17S,42.0,5.0,0.0,0.0,"An Introduction to Restorative Yoga As most of us are still in our homes, waiting for regulations to lower, there has been no better time to take a deep breath and do some stretching. As you read this, relax your jaw, release the tension in your shoulders, and slowly turn your head side to side. If that felt good and helped you relax a bit, it might be a good idea to start thinking about doing some yoga while at home. Restorative yoga, in particular, is all about slowing down and opening your body through passive stretching. mindful, mindfulness, relax, relaxation, wellbeing, wellness, health, wordpress, blog, blogger, wellness blog, wellness blogger, Coronavirus, healthy, illness, ill, sick, sickness, disease, diseases, breath, breathing, breathe, breathing exercise, pandemic, COVID-19, anixety, depression, meditation, peace, tranquility, harmony, healing, yoga, restorative, restorative yoga, yoga poses, yoga practice, restorative yoga poses, restorative yoga practice, lockdown, yoga instructor, yoga teacher, katonah yoga",791,7,0.9790879487991333
8395,9mKFapoml_Y,PILATES CON BLOQUE DE YOGA,"En este vdeo vamos a sacar el mximo provecho al bloque o ladrillo de Yoga. Este material puede ser muy beneficioso y de gran utilidad en nuestras clases de Pilates ya que nos permite trabajar con una mayor conciencia corporal.
Si os gusta el vdeo darle like y animaros a comentar.
Suscrbete al canal si no quieres perderte ningn vdeo.",amaiafit,"pilates, pilates en casa, pilates mat, pilates suelo, bloque de yoga, ladrillo de yoga, fuerza, fortalecimiento, movilidad, conciancia corporal, core",17,PT26M59S,2595.0,187.0,3.0,29.0,"PILATES CON BLOQUE DE YOGA En este vdeo vamos a sacar el mximo provecho al bloque o ladrillo de Yoga. Este material puede ser muy beneficioso y de gran utilidad en nuestras clases de Pilates ya que nos permite trabajar con una mayor conciencia corporal.
Si os gusta el vdeo darle like y animaros a comentar.
Suscrbete al canal si no quieres perderte ningn vdeo. pilates, pilates en casa, pilates mat, pilates suelo, bloque de yoga, ladrillo de yoga, fuerza, fortalecimiento, movilidad, conciancia corporal, core",792,3,0.36805495619773865
9163,Gw5cWFeK3EI,Yoga Nidra: The Art of Letting Go,"Filmed at Mangrove Yoga by Bonnie McArthur, 2014.",Mangrove Yoga,"Yoga, Yoga Nidra, Relaxation, Meditation, Mangrove Mountain (Australian Suburb)",29,PT9M20S,4412.0,38.0,1.0,0.0,"Yoga Nidra: The Art of Letting Go Filmed at Mangrove Yoga by Bonnie McArthur, 2014. Yoga, Yoga Nidra, Relaxation, Meditation, Mangrove Mountain (Australian Suburb)",793,2,0.56124347448349
6661,sEmyRM1YfQc,"(""Param Karam Dharam Kriya"") - Kundalini Yoga to Align to Your Life Purpose","Param Karam Dharam is a Kundalini Kriya involving four movements, accompanied by the Aap Sahaaee Hoaa Mantra . ",YogaVision Online,"kundalini yoga, param karam dharam, yogi bhajan, guru singh, yogavision",27,PT20M41S,8054.0,232.0,10.0,28.0,"(""Param Karam Dharam Kriya"") - Kundalini Yoga to Align to Your Life Purpose Param Karam Dharam is a Kundalini Kriya involving four movements, accompanied by the Aap Sahaaee Hoaa Mantra .  kundalini yoga, param karam dharam, yogi bhajan, guru singh, yogavision",794,2,0.7788127660751343
428,Mv000NNYXdo,PRINCESS LEIA YOGA | STAR WARS DAY TRIBUTE,HOPE YOU ENJOYED MY PRINCESS LEIA COSPLAY..MORE ON MY SITE FOR FULL VIDEO. LINK BELOW.,ATQ Official,"Star Wars, Princess Leia cosplay, Princess Leia costume, yoga, at home yoga, compass pose, yoga beginner, yoga challenge, yoga at home, morning yoga, total body yoga, flexibility, how to get flexible, how to do yoga, easy yoga poses, stretching, girl stretching, how to yoga, shiny pantyhose, deep stretching, easy yoga, yoga exercises, yoga for the core, hosiery model, pantyhose, frog pose, puppy pose, lizard pose",1,PT4M45S,144767.0,4029.0,249.0,304.0,"PRINCESS LEIA YOGA | STAR WARS DAY TRIBUTE HOPE YOU ENJOYED MY PRINCESS LEIA COSPLAY..MORE ON MY SITE FOR FULL VIDEO. LINK BELOW. Star Wars, Princess Leia cosplay, Princess Leia costume, yoga, at home yoga, compass pose, yoga beginner, yoga challenge, yoga at home, morning yoga, total body yoga, flexibility, how to get flexible, how to do yoga, easy yoga poses, stretching, girl stretching, how to yoga, shiny pantyhose, deep stretching, easy yoga, yoga exercises, yoga for the core, hosiery model, pantyhose, frog pose, puppy pose, lizard pose",795,3,0.9003955721855164
4223,AFx3JbQvUk8,Ashtanga Yoga Opening Mantra,Ashtanga Opening Mantra with Joey Miles,Purple Valley Ashtanga Yoga,"pattabhi jois sharath jois kino macgregor this week kino yoga ashtanga yoga, kino macgregor, ashtanga yoga goa, ashtanga yoga retreats, ashtanga yoga india, Ashtanga Vinyasa Yoga, joey miles, ashtanga yoga, ashtanga yoga chants, ashtanga yoga opening mantra, kino mantra, pattabhi jois mantra, yoga meditations",27,PT2M23S,602916.0,5805.0,173.0,91.0,"Ashtanga Yoga Opening Mantra Ashtanga Opening Mantra with Joey Miles pattabhi jois sharath jois kino macgregor this week kino yoga ashtanga yoga, kino macgregor, ashtanga yoga goa, ashtanga yoga retreats, ashtanga yoga india, Ashtanga Vinyasa Yoga, joey miles, ashtanga yoga, ashtanga yoga chants, ashtanga yoga opening mantra, kino mantra, pattabhi jois mantra, yoga meditations",796,1,0.6845626831054688
